paper_id,org_id,year,org_name,org_type,org_country_code
2025.acl-long.854,EXT:565556C3B8D8,2025,Promptsit Language Engineering,other,
2025.acl-long.854,I1311688040,2025,Amazon,company,US
2025.acl-long.854,I133731052,2025,University of Helsinki,education,FI
2025.acl-long.854,I155660961,2025,University of Turku,education,FI
2025.acl-long.854,I184942183,2025,University of Oslo,education,NO
2025.acl-long.854,I21250087,2025,Charles University,education,CZ
2025.acl-long.854,I98677209,2025,University of Edinburgh,education,GB
2025.acl-long.856,EXT:5146356C9DA5,2025,Shanghai Qi Zhi Institute,facility,CN
2025.acl-long.856,I177725633,2025,Chinese University of Hong Kong,education,CN
2025.acl-long.856,I99065089,2025,Tsinghua University,education,CN
2025.acl-long.860,I1294671590,2025,Centre National de la Recherche Scientifique,government,FR
2025.acl-long.860,I4210114522,2025,Institut Jean Nicod,facility,FR
2025.acl-long.861,I39422238,2025,University of Illinois Chicago,education,US
2025.acl-long.861,I4210131320,2025,LG,company,KR
2025.acl-long.862,EXT:39EF8B21FDBB,2025,A*STAR Centre for Frontier AI Research,company,SG
2025.acl-long.862,I146655781,2025,University of Liverpool,education,GB
2025.acl-long.862,I180726961,2025,Shenzhen University,education,CN
2025.acl-long.862,I45129253,2025,University College London,education,GB
2025.acl-long.862,I83019370,2025,Eindhoven University of Technology,education,NL
2025.acl-long.863,I10660446,2025,Kunming University of Science and Technology,education,CN
2025.acl-long.863,I162868743,2025,Tianjin University,education,CN
2025.acl-long.863,I4401726822,2025,Ping An,company,CN
2025.acl-long.863,I8087733,2025,University of T眉bingen,education,DE
2025.acl-long.864,I152815399,2025,Singapore University of Technology and Design,education,SG
2025.acl-long.864,I9224756,2025,Northeastern University,education,CN
2025.acl-long.865,I24943067,2025,Fudan University,education,CN
2025.acl-long.865,I4210165038,2025,University of Chinese Academy of Sciences,education,CN
2025.acl-long.866,I16391192,2025,Tel Aviv University,education,IL
2025.acl-long.869,I4210160618,2025,Huawei Technologies,company,GB
2025.acl-long.869,I98677209,2025,University of Edinburgh,education,GB
2025.acl-long.871,I66867065,2025,East China Normal University,education,CN
2025.acl-long.875,I120250893,2025,New York University Abu Dhabi,education,AE
2025.acl-long.875,I4210113480,2025,Mohamed bin Zayed University of Artificial Intelligence,education,AE
2025.acl-long.877,I172675005,2025,Nanyang Technological University,education,SG
2025.acl-long.877,I37461747,2025,Wuhan University,education,CN
2025.acl-long.877,I82880672,2025,Beihang University,education,CN
2025.acl-long.878,I21193070,2025,Beijing Jiaotong University,education,CN
2025.acl-long.878,I2250653659,2025,Tencent,company,CN
2025.acl-long.88,I4403386549,2025,Munich Center for Machine Learning,education,DE
2025.acl-long.88,I8204097,2025,Ludwig-Maximilians-Universit?t M眉nchen,education,DE
2025.acl-long.88,I889804353,2025,Robert Bosch,company,DE
2025.acl-long.880,I20231570,2025,Peking University,education,CN
2025.acl-long.881,I125839683,2025,Beijing Institute of Technology,education,CN
2025.acl-long.881,I20231570,2025,Peking University,education,CN
2025.acl-long.881,I4405259410,2025,Meituan,company,CN
2025.acl-long.883,I45204951,2025,University of Calabria,education,IT
2025.acl-long.885,I2250650973,2025,Samsung,company,KR
2025.acl-long.886,I4210109712,2025,Max Planck Institute for Informatics,facility,DE
2025.acl-long.886,I91712215,2025,Saarland University,education,DE
2025.acl-long.888,I183067930,2025,Shanghai Jiao Tong University,education,CN
2025.acl-long.888,I37461747,2025,Wuhan University,education,CN
2025.acl-long.889,I187400657,2025,South China Normal University,education,CN
2025.acl-long.89,I19820366,2025,Chinese Academy of Sciences,government,CN
2025.acl-long.89,I4210165038,2025,University of Chinese Academy of Sciences,education,CN
2025.acl-long.890,I165932596,2025,National University of Singapore,education,SG
2025.acl-long.890,I200769079,2025,Hong Kong University of Science and Technology,education,HK
2025.acl-long.893,EXT:A12D3CC6B18F,2025,Key Laboratory of Ethnic Language Intelligent Analysis and Security Governance of MOE,facility,
2025.acl-long.893,I145897649,2025,Minzu University of China,education,CN
2025.acl-long.893,I183067930,2025,Shanghai Jiao Tong University,education,CN
2025.acl-long.894,EXT:C2A8B70FE8B5,2025,Sciences Po,other,
2025.acl-long.894,I12356871,2025,T茅l茅com Paris,education,FR
2025.acl-long.894,I1326498283,2025,Institut national de recherche en informatique et en automatique,government,FR
2025.acl-long.897,I165932596,2025,National University of Singapore,education,SG
2025.acl-long.897,I200769079,2025,Hong Kong University of Science and Technology,education,HK
2025.acl-long.897,I204983213,2025,Harbin Institute of Technology,education,CN
2025.acl-long.899,I241749,2025,University of Cambridge,education,GB
2025.acl-long.899,I99065089,2025,Tsinghua University,education,CN
2025.acl-long.9,I4210142128,2025,CSIRO Health and Biosecurity,facility,AU
2025.acl-long.900,I67900169,2025,Chung-Ang University,education,KR
2025.acl-long.902,I125839683,2025,Beijing Institute of Technology,education,CN
2025.acl-long.902,I4210090971,2025,Southeast University,education,BD
2025.acl-long.903,I11019714,2025,Universidade da Coru?a,education,ES
2025.acl-long.903,I133731052,2025,University of Helsinki,education,FI
2025.acl-long.903,I166825849,2025,Tampere University,education,FI
2025.acl-long.906,I183067930,2025,Shanghai Jiao Tong University,education,CN
2025.acl-long.906,I24943067,2025,Fudan University,education,CN
2025.acl-long.906,I4391012619,2025,Shanghai Artificial Intelligence Laboratory,facility,CN
2025.acl-long.906,I76130692,2025,Zhejiang University,education,CN
2025.acl-long.906,I881766915,2025,Nanjing University,education,CN
2025.acl-long.908,I24943067,2025,Fudan University,education,CN
2025.acl-long.909,I177725633,2025,Chinese University of Hong Kong,education,CN
2025.acl-long.909,I191208505,2025,Xiamen University,education,CN
2025.acl-long.909,I4210100255,2025,Beijing Academy of Artificial Intelligence,company,CN
2025.acl-long.909,I889458895,2025,University of Hong Kong,education,HK
2025.acl-long.912,I19820366,2025,Chinese Academy of Sciences,government,CN
2025.acl-long.912,I4210165038,2025,University of Chinese Academy of Sciences,education,CN
2025.acl-long.913,I204983213,2025,Harbin Institute of Technology,education,CN
2025.acl-long.913,I4210136793,2025,Peng Cheng Laboratory,facility,CN
2025.acl-long.915,I4403386549,2025,Munich Center for Machine Learning,education,DE
2025.acl-long.915,I8204097,2025,Ludwig-Maximilians-Universit?t M眉nchen,education,DE
2025.acl-long.917,I177725633,2025,Chinese University of Hong Kong,education,CN
2025.acl-long.918,EXT:03B44DB7365C,2025,Channel Corporation,company,
2025.acl-long.918,I139264467,2025,Seoul National University,education,KR
2025.acl-long.92,EXT:C563E652A368,2025,Shenzhen International Center for Industrial and Applied Mathematics,facility,CN
2025.acl-long.92,I16365422,2025,Hefei University of Technology,education,CN
2025.acl-long.92,I177725633,2025,Chinese University of Hong Kong,education,CN
2025.acl-long.92,I4210099586,2025,Shenzhen Research Institute of Big Data,education,CN
2025.acl-long.920,I185940356,2025,Soochow University,education,TW
2025.acl-long.924,I127108677,2025,Eastern Institute of Technology,education,NZ
2025.acl-long.924,I24943067,2025,Fudan University,education,CN
2025.acl-long.926,I152815399,2025,Singapore University of Technology and Design,education,SG
2025.acl-long.926,I172675005,2025,Nanyang Technological University,education,SG
2025.acl-long.926,I20089843,2025,Princeton University,education,US
2025.acl-long.926,I20231570,2025,Peking University,education,CN
2025.acl-long.926,I76130692,2025,Zhejiang University,education,CN
2025.acl-long.927,EXT:67D413961BDC,2025,William P. Clements High School,education,
2025.acl-long.927,EXT:6DB9E01A413B,2025,Rock Hill High School,education,
2025.acl-long.927,I162577319,2025,The University of Texas at Dallas,education,US
2025.acl-long.927,I86519309,2025,The University of Texas at Austin,education,US
2025.acl-long.927,I91045830,2025,Texas A&M University,education,US
2025.acl-long.927,I97018004,2025,Stanford University,education,US
2025.acl-long.928,I177725633,2025,Chinese University of Hong Kong,education,CN
2025.acl-long.928,I2250653659,2025,Tencent,company,CN
2025.acl-long.928,I241749,2025,University of Cambridge,education,GB
2025.acl-long.928,I24943067,2025,Fudan University,education,CN
2025.acl-long.929,I7882870,2025,University of Glasgow,education,GB
2025.acl-long.931,I1305429384,2025,JPMorgan Chase & Co,company,US
2025.acl-long.931,I62916508,2025,Technical University of Munich,education,DE
2025.acl-long.931,I951315,2025,Graduate Institute of International and Development Studies,education,CH
2025.acl-long.933,I139660479,2025,Central South University,education,CN
2025.acl-long.933,I204983213,2025,Harbin Institute of Technology,education,CN
2025.acl-long.933,I2250955327,2025,Huawei Technologies,company,CN
2025.acl-long.933,I4210136793,2025,Peng Cheng Laboratory,facility,CN
2025.acl-long.933,I889458895,2025,University of Hong Kong,education,HK
2025.acl-long.937,EXT:AE7538C7E14F,2025,Tongyi Speech Lab,company,CN
2025.acl-long.937,I165932596,2025,National University of Singapore,education,SG
2025.acl-long.937,I177725633,2025,Chinese University of Hong Kong,education,CN
2025.acl-long.937,I183067930,2025,Shanghai Jiao Tong University,education,CN
2025.acl-long.938,I165799507,2025,Rensselaer Polytechnic Institute,education,US
2025.acl-long.94,I10052268,2025,New Mexico State University,education,US
2025.acl-long.94,I138006243,2025,University of Arizona,education,US
2025.acl-long.94,I55732556,2025,Arizona State University,education,US
2025.acl-long.940,EXT:CD9B24188A3E,2025,LI Auto Inc.,company,
2025.acl-long.940,I139759216,2025,Beijing University of Posts and Telecommunications,education,CN
2025.acl-long.942,I139264467,2025,Seoul National University,education,KR
2025.acl-long.943,I126520041,2025,University of Science and Technology of China,education,CN
2025.acl-long.943,I139759216,2025,Beijing University of Posts and Telecommunications,education,CN
2025.acl-long.943,I14243506,2025,Hong Kong Polytechnic University,education,HK
2025.acl-long.943,I200769079,2025,Hong Kong University of Science and Technology,education,HK
2025.acl-long.943,I4210100255,2025,Beijing Academy of Artificial Intelligence,company,CN
2025.acl-long.944,EXT:585B43F10351,2025,Academy of Cyber,education,CN
2025.acl-long.944,I126520041,2025,University of Science and Technology of China,education,CN
2025.acl-long.945,I78988378,2025,Renmin University of China,education,CN
2025.acl-long.945,I99065089,2025,Tsinghua University,education,CN
2025.acl-long.946,I4210090176,2025,Institute of Computing Technology,facility,CN
2025.acl-long.946,I4210165038,2025,University of Chinese Academy of Sciences,education,CN
2025.acl-long.947,I16391192,2025,Tel Aviv University,education,IL
2025.acl-long.947,I174306211,2025,Technion ??Israel Institute of Technology,education,IL
2025.acl-long.948,EXT:740162A8C8A6,2025,Independent Researcher,other,NL
2025.acl-long.948,I153845743,2025,Moscow Institute of Physics and Technology,education,RU
2025.acl-long.948,I4210123447,2025,London Institute for Mathematical Sciences,education,GB
2025.acl-long.948,I4392021246,2025,AIRI - Artificial Intelligence Research Institute,nonprofit,RU
2025.acl-long.95,I170201317,2025,University of Pittsburgh,education,US
2025.acl-long.950,I1290206253,2025,Microsoft,company,US
2025.acl-long.950,I4210119759,2025,Essen University Hospital,healthcare,DE
2025.acl-long.950,I4402554038,2025,Microsoft Research Montr茅al,company,CA
2025.acl-long.950,I70931966,2025,Universit茅 de Montr茅al,education,CA
2025.acl-long.951,I19820366,2025,Chinese Academy of Sciences,government,CN
2025.acl-long.951,I4210165038,2025,University of Chinese Academy of Sciences,education,CN
2025.acl-long.952,I183067930,2025,Shanghai Jiao Tong University,education,CN
2025.acl-long.952,I37461747,2025,Wuhan University,education,CN
2025.acl-long.952,I862669128,2025,Xiaomi,company,CN
2025.acl-long.954,EXT:472D9C5C0B7F,2025,Lossfunk,other,
2025.acl-long.954,I154851008,2025,Indian Institute of Technology Roorkee,education,IN
2025.acl-long.956,I174306211,2025,Technion ??Israel Institute of Technology,education,IL
2025.acl-long.957,I139264467,2025,Seoul National University,education,KR
2025.acl-long.957,I4210131320,2025,LG,company,KR
2025.acl-long.959,I183067930,2025,Shanghai Jiao Tong University,education,CN
2025.acl-long.959,I37461747,2025,Wuhan University,education,CN
2025.acl-long.960,I139759216,2025,Beijing University of Posts and Telecommunications,education,CN
2025.acl-long.960,I158842170,2025,Chongqing University,education,CN
2025.acl-long.960,I47720641,2025,Huazhong University of Science and Technology,education,CN
2025.acl-long.961,I141945490,2025,University of British Columbia,education,CA
2025.acl-long.961,I202697423,2025,University of Zurich,education,CH
2025.acl-long.961,I74973139,2025,Carnegie Mellon University,education,US
2025.acl-long.962,I162827531,2025,Indian Institute of Technology Bombay,education,IN
2025.acl-long.962,I66946132,2025,"University of Maryland, College Park",education,US
2025.acl-long.962,I95457486,2025,"University of California, Berkeley",education,US
2025.acl-long.967,I126520041,2025,University of Science and Technology of China,education,CN
2025.acl-long.967,I4210123185,2025,Zhejiang Lab,facility,CN
2025.acl-long.967,I4210165038,2025,University of Chinese Academy of Sciences,education,CN
2025.acl-long.968,I124055696,2025,University of Copenhagen,education,DK
2025.acl-long.968,I66862912,2025,Chalmers University of Technology,education,SE
2025.acl-long.971,I143593769,2025,East China University of Science and Technology,education,CN
2025.acl-long.972,I21193070,2025,Beijing Jiaotong University,education,CN
2025.acl-long.972,I2250653659,2025,Tencent,company,CN
2025.acl-long.973,EXT:674062BDE2F4,2025,Sprinklr,other,
2025.acl-long.973,I185261750,2025,University of Toronto,education,CA
2025.acl-long.973,I4210135521,2025,Max Planck Institute for Intelligent Systems,facility,DE
2025.acl-long.974,EXT:7852CE32D658,2025,Fastino AI,company,
2025.acl-long.974,I201448701,2025,University of Washington,education,US
2025.acl-long.974,I4210156221,2025,Allen Institute for Artificial Intelligence,nonprofit,US
2025.acl-long.974,I52357470,2025,The Ohio State University,education,US
2025.acl-long.975,I19820366,2025,Chinese Academy of Sciences,government,CN
2025.acl-long.975,I4210165038,2025,University of Chinese Academy of Sciences,education,CN
2025.acl-long.979,I173911158,2025,Iowa State University,education,US
2025.acl-long.979,I4210114444,2025,Meta,company,US
2025.acl-long.980,I18014758,2025,Simon Fraser University,education,CA
2025.acl-long.980,I95457486,2025,"University of California, Berkeley",education,US
2025.acl-long.982,EXT:492885F02013,2025,Key Laboratory of Cognitive Intelligence,facility,
2025.acl-long.982,I126520041,2025,University of Science and Technology of China,education,CN
